location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address
44667,1010,,,Lodge,Road,,St. Louis County,1010 Lodge Road,,Wildwood,Missouri,63005,MO,"1010 LODGE ROAD, WILDWOOD, MO 63005",38.635024868011776,-90.688667553608,POINT (-90.688667553608 38.63502486801178),"1010,  Lodge Road , Wildwood, St. Louis County, Missouri, 63005, United States"
34161,211,,,Saint Francis,Drive,,Cape Girardeau County,211 Saint Francis Drive,,Cape Girardeau,Missouri,63703,MO,"211 SAINT FRANCIS DRIVE, CAPE GIRARDEAU, MO 63703",37.3035819400001,-89.57114498,POINT (-89.57114498 37.3035819400001),"211,  Saint Francis Drive , Cape Girardeau, Cape Girardeau County, Missouri, 63703, United States"
34151,1000,West,,Tenth,Street,,Phelps County,1000 West Tenth Street,,Rolla,Missouri,65401,MO,"1000 WEST TENTH STREET, ROLLA, MO 65401",37.95248953,-91.78598299,POINT (-91.78598298999999 37.95248953),"1000,West  Tenth Street , Rolla, Phelps County, Missouri, 65401, United States"
34193,1,,,Hospital,Drive,,Boone County,1 Hospital Drive,"ROOM CE121, DC03100",Columbia,Missouri,65212,MO,"1 HOSPITAL DRIVE, ROOM CE121, DC03100, COLUMBIA, MO 65212",38.9383836600001,-92.32817811,POINT (-92.32817811 38.9383836600001),"1,  Hospital Drive , Columbia, Boone County, Missouri, 65212, United States"
16208,3201,West,,16th,Street,,Pettis County,3201 W 16Th Street,,Sedalia,Missouri,65301,MO,"3201 W 16TH STREET, SEDALIA, MO 65301",38.69642289700004,-93.26802803799994,POINT (-93.26802803799994 38.69642289700004),"3201,West  16th Street , Sedalia, Pettis County, Missouri, 65301, United States"
16209,901,South,,National,Avenue,,Greene County,901 S National Avenue,,Springfield,Missouri,65897,MO,"901 S NATIONAL AVENUE, SPRINGFIELD, MO 65897",37.19798324100002,-93.27682130099998,POINT (-93.27682130099998 37.19798324100002),"901,South  National Avenue , Springfield, Greene County, Missouri, 65897, United States"
43908,113,East,,Jefferson,Street,,Polk County,113 East Jefferson Street,,Bolivar,Missouri,65613,MO,"113 EAST JEFFERSON STREET, BOLIVAR, MO 65613",37.61292701613177,-93.41068415874896,POINT (-93.41068415874896 37.61292701613177),"113,East  Jefferson Street , Bolivar, Polk County, Missouri, 65613, United States"
42317,400,East,,Main,Street,,Andrew County,400 East Main Street,,Savannah,Missouri,64485,MO,"400 EAST MAIN STREET, SAVANNAH, MO 64485",39.941011348466205,-94.81937704839956,POINT (-94.81937704839956 39.9410113484662),"400,East  Main Street , Savannah, Andrew County, Missouri, 64485, United States"
34088,2401,,,Gillham,Road,,Jackson County,2401 Gillham Road,,Kansas City,Missouri,64108,MO,"2401 GILLHAM ROAD, KANSAS CITY, MO 64108",39.0840846300001,-94.5772711,POINT (-94.5772711 39.0840846300001),"2401,  Gillham Road , Kansas City, Jackson County, Missouri, 64108, United States"
17822,218,,,Fourth,Street,,Maries County,218 Fourth Street,,Vienna,Missouri,65582,MO,"218 Fourth Street, Vienna, Missouri 65582",38.285782,-91.726192,POINT (-91.726192 38.285782),"218,  Fourth Street , Vienna, Maries County, Missouri, 65582, United States"
63243,1115,North,,Belt,Highway,,Buchanan County,1115 North Belt Highway,,Saint Joseph,Missouri,64506,MO,"1115 NORTH BELT HIGHWAY, SAINT JOSEPH, MO 64506",39.77759271360415,-94.8025531252042,POINT (-94.8025531252042 39.77759271360415),"1115,North  Belt Highway , Saint Joseph, Buchanan County, Missouri, 64506, United States"
45525,2015,,,Jesse Hall,Road,,Pike County,2015 Jesse Hall Rd,,Magnolia,Mississippi,39652,MS,"2015 JESSE HALL RD, MAGNOLIA, MS 39652",31.1736816229668,-90.45495666047113,POINT (-90.45495666047113 31.1736816229668),"2015,  Jesse Hall Road , Magnolia, Pike County, Mississippi, 39652, United States"
35541,2207,,,17th,Street,,Harrison County,2207 17Th St,,Gulfport,Mississippi,39501,MS,"2207 17th St, Gulfport, MS 39501",30.37105199968057,-89.08919500015581,POINT (-89.08919500015581 30.37105199968057),"2207,  17th Street , Gulfport, Harrison County, Mississippi, 39501, United States"
50378,127,,,Sturgis Maben,Road,,Oktibbeha County,127 Sturgis Maben Road,,Sturgis,Mississippi,39769,MS,"127 STURGIS MABEN ROAD, STURGIS, MS 39769",33.3448691358706,-89.05536089641387,POINT (-89.05536089641387 33.3448691358706),"127,  Sturgis Maben Road , Sturgis, Oktibbeha County, Mississippi, 39769, United States"
18004,120,North,,Depot,Avenue,,Montgomery County,120 North Depot Avenue,,Kilmichael,Mississippi,39747,MS,"120 North Depot Avenue, Kilmichael, Mississippi 39747",33.471321,-89.728315,POINT (-89.72831499999999 33.471321),"120,North  Depot Avenue , Kilmichael, Montgomery County, Mississippi, 39747, United States"
33988,7601,,,Southcrest,Parkway,,DeSoto County,7601 Southcrest Parkway,,Southaven,Mississippi,38671,MS,"7601 SOUTHCREST PARKWAY, SOUTHAVEN, MS 38671",34.9698647500001,-89.9981656799999,POINT (-89.9981656799999 34.9698647500001),"7601,  Southcrest Parkway , Southaven, DeSoto County, Mississippi, 38671, United States"
34068,2500,North,,State,Street,,Hinds County,2500 North State Street,,Jackson,Mississippi,39216,MS,"2500 NORTH STATE STREET, JACKSON, MS 39216",32.3294722800001,-90.17314608,POINT (-90.17314608 32.3294722800001),"2500,North  State Street , Jackson, Hinds County, Mississippi, 39216, United States"
14172,3825,,,Ridgewood,Road,,Hinds County,3825 Ridgewood Rd,,Jackson,Mississippi,39211,MS,"3825 RIDGEWOOD RD, JACKSON, MS 39211",32.338858530000046,-90.14468875799996,POINT (-90.14468875799996 32.33885853000005),"3825,  Ridgewood Road , Jackson, Hinds County, Mississippi, 39211, United States"
34025,4500,,,13th,Street,,Harrison County,4500 13Th Street,,Gulfport,Mississippi,39501,MS,"4500 13TH STREET, GULFPORT, MS 39501",30.3676754100001,-89.11556961,POINT (-89.11556960999999 30.3676754100001),"4500,  13th Street , Gulfport, Harrison County, Mississippi, 39501, United States"
34027,161,,,River Oaks,Drive,,Madison County,161 River Oaks Drive,,Canton,Mississippi,39046,MS,"161 RIVER OAKS DRIVE, CANTON, MS 39046",32.58137191,-90.08319563,POINT (-90.08319563000001 32.58137191),"161,  River Oaks Drive , Canton, Madison County, Mississippi, 39046, United States"
42789,604,,State Hwy,8,,,Bolivar County,604 State Hwy 8,,Rosedale,Mississippi,38769,MS,"604 STATE HWY 8, ROSEDALE, MS 38769",33.843473761722066,-91.0242343997748,POINT (-91.0242343997748 33.84347376172207),"604, State Hwy 8  , Rosedale, Bolivar County, Mississippi, 38769, United States"
64543,844,South,,Madison,Street,,Lee County,844 South Madison Street,,Tupelo,Mississippi,38801,MS,"844 SOUTH MADISON STREET, TUPELO, MS 38801",34.242146300630615,-88.7123082052107,POINT (-88.7123082052107 34.24214630063062),"844,South  Madison Street , Tupelo, Lee County, Mississippi, 38801, United States"
64364,2024,,,15th,Street,,Lauderdale County,2024 15Th Street,,Meridian,Mississippi,39301,MS,"2024 15TH STREET, MERIDIAN, MS 39301",32.37262549227218,-88.69961180056558,POINT (-88.69961180056558 32.37262549227218),"2024,  15th Street , Meridian, Lauderdale County, Mississippi, 39301, United States"
51878,720,South,,Clayton,Street,,Tippah County,720 S Clayton Street,,Ripley,Mississippi,38663,MS,"720 S CLAYTON STREET, RIPLEY, MS 38663",34.723943711927376,-88.94471128678823,POINT (-88.94471128678823 34.72394371192738),"720,South  Clayton Street , Ripley, Tippah County, Mississippi, 38663, United States"
55701,416,North,,Broadway,,,Gallatin County,416 North Broadway,,Manhattan,Montana,59741,MT,"416 NORTH BROADWAY, MANHATTAN, MT 59741",45.86156376987865,-111.3283956923098,POINT (-111.3283956923098 45.86156376987865),"416,North  Broadway  , Manhattan, Gallatin County, Montana, 59741, United States"
7029,1685,,,Mc Mannamy Draw,,,Flathead County,1685 Mc Mannamy Draw,,Kalispell,Montana,59901,MT,"1685 MC MANNAMY DRAW, KALISPELL, MT 59901",48.24460700022462,-114.50515699960611,POINT (-114.5051569996061 48.24460700022462),"1685,  Mc Mannamy Draw  , Kalispell, Flathead County, Montana, 59901, United States"
61304,401,East,,Kalispell,,,Lewis and Clark County,401 E Kalispell,,East Helena,Montana,59635,MT,"401 E KALISPELL, EAST HELENA, MT 59635",46.59356412727429,-111.90652933756262,POINT (-111.9065293375626 46.59356412727429),"401,East  Kalispell  , East Helena, Lewis and Clark County, Montana, 59635, United States"
4984,3020,,Mt Highway,200,,,Sanders County,3020 Mt Highway 200,,Trout Creek,Montana,59874,MT,"3020 MT HIGHWAY 200, TROUT CREEK, MT 59874",47.83114399972404,-115.58174800039106,POINT (-115.5817480003911 47.83114399972404),"3020, Mt Highway 200  , Trout Creek, Sanders County, Montana, 59874, United States"
4565,1423,,,3rd,Street,West,Musselshell County,1423 3Rd St W,,Roundup,Montana,59072,MT,"1423 3RD ST W, ROUNDUP, MT 59072",46.455656999979134,-108.5464270002763,POINT (-108.5464270002763 46.45565699997913),"1423,  3rd Street West, Roundup, Musselshell County, Montana, 59072, United States"
53333,210,,,1st,Avenue,Southwest,Glacier County,210 1St Ave Sw,,Browning,Montana,59417,MT,"210 1ST AVE SW, BROWNING, MT 59417",48.55446134490458,-113.01636869111692,POINT (-113.0163686911169 48.55446134490458),"210,  1st Avenue Southwest, Browning, Glacier County, Montana, 59417, United States"
56432,210,,,Central,Avenue,,Teton County,210 Central Ave,,Bynum,Montana,59419,MT,"210 CENTRAL AVE, BYNUM, MT 59419",47.97732424525811,-112.3154920939998,POINT (-112.3154920939998 47.97732424525811),"210,  Central Avenue , Bynum, Teton County, Montana, 59419, United States"
56839,401,South,,Wyoming,,,Silver Bow County,401 S Wyoming,,Butte,Montana,59701,MT,"401 S WYOMING, BUTTE, MT 59701",46.00866089316485,-112.53289726381811,POINT (-112.5328972638181 46.00866089316485),"401,South  Wyoming  , Butte, Silver Bow County, Montana, 59701, United States"
5955,120,North,,Virginia,Street,,Pondera County,120 N Virginia St,,Conrad,Montana,59425,MT,"120 N VIRGINIA ST, CONRAD, MT 59425",48.176598000013534,-111.94410200044666,POINT (-111.9441020004467 48.17659800001353),"120,North  Virginia Street , Conrad, Pondera County, Montana, 59425, United States"
6916,1601,South,,6th,Street,West,Missoula County,1601 S 6Th St W,,Missoula,Montana,59801,MT,"1601 S 6TH ST W, MISSOULA, MT 59801",46.86402200024136,-114.02103999982504,POINT (-114.021039999825 46.86402200024136),"1601,South  6th Street West, Missoula, Missoula County, Montana, 59801, United States"
36922,2000,South,,Russell,Street,,Missoula County,2000 S Russell St,Ste 6,Missoula,Montana,59801,MT,"2000 S Russell St Ste 6, Missoula, MT 59801",46.8521750001956,-114.0179180002765,POINT (-114.0179180002765 46.8521750001956),"2000,South  Russell Street , Missoula, Missoula County, Montana, 59801, United States"
53340,305,South,,Broadway,,,Petroleum County,305 S Broadway,,Winnett,Montana,59087,MT,"305 S BROADWAY, WINNETT, MT 59087",47.00176941391399,-108.35275445428849,POINT (-108.3527544542885 47.00176941391399),"305,South  Broadway  , Winnett, Petroleum County, Montana, 59087, United States"
13164,233,,,Kalispell,Avenue,,Flathead County,233 Kalispell Ave,,Whitefish,Montana,59937,MT,"233 KALISPELL AVE, WHITEFISH, MT 59937",48.41004199978283,-114.333808999682,POINT (-114.333808999682 48.41004199978283),"233,  Kalispell Avenue , Whitefish, Flathead County, Montana, 59937, United States"
29235,7010,,,Fire Department,Road,,Cumberland County,7010 Fire Department Road,,Hope Mills,North Carolina,28348,NC,"7010 Fire Department Road, Hope Mills, NC 28348",34.86433107891612,-78.8779534592568,POINT (-78.8779534592568 34.86433107891612),"7010,  Fire Department Road , Hope Mills, Cumberland County, North Carolina, 28348, United States"
65389,2972,North,,Center,Street,,Catawba County,2972 North Center Street,,Hickory,North Carolina,28601,NC,"2972 NORTH CENTER STREET, HICKORY, NC 28601",35.77022458265048,-81.32975083952735,POINT (-81.32975083952735 35.77022458265048),"2972,North  Center Street , Hickory, Catawba County, North Carolina, 28601, United States"
29470,400,,,Airport,Road,,Pitt County,400 Airport Road,,Greenville,North Carolina,27834,NC,"400 Airport Road, Greenville, NC 27834",35.633770209608336,-77.38112586588025,POINT (-77.38112586588025 35.63377020960834),"400,  Airport Road , Greenville, Pitt County, North Carolina, 27834, United States"
29447,2764,West,State Highway,150,,,Lincoln County,2764 West State Highway 150,,Crouse,North Carolina,28033,NC,"2764 West State Highway 150, Crouse, NC 28033",35.42074253664936,-81.30522441310785,POINT (-81.30522441310785 35.42074253664936),"2764,West State Highway 150  , Crouse, Lincoln County, North Carolina, 28033, United States"
29165,5058,,,Fork Creek Mill,Road,,Randolph County,5058 Fork Creek Mill Road,,Seagrove,North Carolina,27341,NC,"5058 Fork Creek Mill Road, Seagrove, NC 27341",35.55850968379933,-79.65965056710289,POINT (-79.65965056710289 35.55850968379933),"5058,  Fork Creek Mill Road , Seagrove, Randolph County, North Carolina, 27341, United States"
28905,1303d,,,Major,Port,,Brunswick County,1303D Major Port,,"Command, Southport",North Carolina,28461,NC,"1303d Major Port Command, Southport, NC 28461",33.99463580987418,-78.00743822864047,POINT (-78.00743822864047 33.99463580987418),"1303d,  Major Port , Command, Southport, Brunswick County, North Carolina, 28461, United States"
28947,699,North,Us Highway,19,,East,Avery County,699 North Us Highway 19 East,,Newland,North Carolina,28657,NC,"699 North US Highway 19 East, Newland, NC 28657",36.07901069847303,-82.00215250671611,POINT (-82.00215250671611 36.07901069847303),"699,North Us Highway 19  East, Newland, Avery County, North Carolina, 28657, United States"
65662,613,East,,Roosevelt,Boulevard,,Union County,613 East Roosevelt Boulevard,,Monroe,North Carolina,28112,NC,"613 EAST ROOSEVELT BOULEVARD, MONROE, NC 28112",34.976367994644846,-80.51953311164094,POINT (-80.51953311164094 34.97636799464485),"613,East  Roosevelt Boulevard , Monroe, Union County, North Carolina, 28112, United States"
51498,4401,,,Weddington,Road,,Cabarrus County,4401 Weddington Road,,Concord,North Carolina,28025,NC,"4401 WEDDINGTON ROAD, CONCORD, NC 28025",35.395076618030124,-80.64856021729554,POINT (-80.64856021729554 35.39507661803012),"4401,  Weddington Road , Concord, Cabarrus County, North Carolina, 28025, United States"
29272,7943,,,Old Bailey,Highway,,Nash County,7943 Old Bailey Highway,,Spring Hope,North Carolina,27882,NC,"7943 Old Bailey Highway, Spring Hope, NC 27882",35.86932567878812,-78.00542923544074,POINT (-78.00542923544074 35.86932567878812),"7943,  Old Bailey Highway , Spring Hope, Nash County, North Carolina, 27882, United States"
29205,9529,,Nc Highway,72,,East,Robeson County,9529 Nc Highway 72 East,,Lumberton,North Carolina,28358,NC,"9529 NC Highway 72 East, Lumberton, NC 28358",34.54768529980651,-78.96234264333461,POINT (-78.96234264333461 34.54768529980651),"9529, Nc Highway 72  East, Lumberton, Robeson County, North Carolina, 28358, United States"
29252,141,,,Cornsilk Branch,Road,,Graham County,141 Cornsilk Branch Road,,Robbinsville,North Carolina,28771,NC,"141 Cornsilk Branch Road, Robbinsville, NC 28771",35.28050534259849,-83.87313038234062,POINT (-83.87313038234062 35.28050534259849),"141,  Cornsilk Branch Road , Robbinsville, Graham County, North Carolina, 28771, United States"
43469,2432,,,Broad,Street,,Durham County,2432 Broad St,,Durham,North Carolina,27704,NC,"2432 BROAD ST, DURHAM, NC 27704",36.032743072395405,-78.90964084930226,POINT (-78.90964084930226 36.03274307239541),"2432,  Broad Street , Durham, Durham County, North Carolina, 27704, United States"
580,6151,,,25th,Street,South,Cass County,6151 25Th St S,,Fargo,North Dakota,58104,ND,"6151 25TH ST S, FARGO, ND 58104",46.79232000002567,-96.81939200041012,POINT (-96.81939200041012 46.79232000002567),"6151,  25th Street South, Fargo, Cass County, North Dakota, 58104, United States"
43964,2001,,,Lee,Avenue,,Burleigh County,2001 Lee Avenue,,Bismarck,North Dakota,58504,ND,"2001 LEE AVENUE, BISMARCK, ND 58504",46.79153913565632,-100.76054117631624,POINT (-100.7605411763162 46.79153913565632),"2001,  Lee Avenue , Bismarck, Burleigh County, North Dakota, 58504, United States"
1168,145,,,Main,Street,,Burleigh County,145 Main St,,Regan,North Dakota,58477,ND,"145 MAIN ST, REGAN, ND 58477",47.15511699996866,-100.52852599983504,POINT (-100.528525999835 47.15511699996866),"145,  Main Street , Regan, Burleigh County, North Dakota, 58477, United States"
60348,2120,,,9th,Street,South,Cass County,2120 9Th St S,,Fargo,North Dakota,58103,ND,"2120 9TH ST S, FARGO, ND 58103",46.8463811480505,-96.79261454590724,POINT (-96.79261454590724 46.8463811480505),"2120,  9th Street South, Fargo, Cass County, North Dakota, 58103, United States"
880,1201,,,13th,Avenue,North,Cass County,1201 13Th Ave N,,Fargo,North Dakota,58102,ND,"1201 13TH AVE N, FARGO, ND 58102",46.892806999877344,-96.79705199973029,POINT (-96.79705199973029 46.89280699987734),"1201,  13th Avenue North, Fargo, Cass County, North Dakota, 58102, United States"
61421,12793,,,20th,Street,,Billings County,12793 20Th St,,Belfield,North Dakota,58622,ND,"12793 20TH ST, BELFIELD, ND 58622",47.12580348293677,-103.19936853406954,POINT (-103.1993685340695 47.12580348293677),"12793,  20th Street , Belfield, Billings County, North Dakota, 58622, United States"
19981,407,,,Fifth,Avenue,,Towner County,407 FIFTH AVENUE,, Devils Lake,North Dakota,58301,ND,"407 FIFTH AVENUE, Devils Lake, North Dakota 58301",48.49046,-99.2035999999999,POINT (-99.20359999999989 48.49046),"407,  Fifth Avenue , Devils Lake, Towner County, North Dakota, 58301, United States"
2138,6014,,,24th,Street,South,Cass County,6014 24Th St S,,Fargo,North Dakota,58104,ND,"6014 24TH ST S, FARGO, ND 58104",46.79354000029542,-96.8169620000744,POINT (-96.8169620000744 46.79354000029542),"6014,  24th Street South, Fargo, Cass County, North Dakota, 58104, United States"
1160,28,,,Lewis,Street,,Dickey County,28 Lewis St,,Forbes,North Dakota,58439,ND,"28 LEWIS ST, FORBES, ND 58439",45.94222500003584,-98.78513600032088,POINT (-98.78513600032088 45.94222500003584),"28,  Lewis Street , Forbes, Dickey County, North Dakota, 58439, United States"
24575,1000,South,,Washington,Street,,Burleigh County,1000 S Washington St,,Bismarck,North Dakota,58501,ND,"1000 S WASHINGTON ST, Bismarck, North Dakota 58501",46.794469,-100.794591,POINT (-100.794591 46.794469),"1000,South  Washington Street , Bismarck, Burleigh County, North Dakota, 58501, United States"
998,5455,,,98th,Street,Northwest,Renville County,5455 98Th St Nw,,Kenmare,North Dakota,58746,ND,"5455 98TH ST NW, KENMARE, ND 58746",48.835936999848506,-101.90231200002432,POINT (-101.9023120000243 48.83593699984851),"5455,  98th Street Northwest, Kenmare, Renville County, North Dakota, 58746, United States"
24808,405,East,,Main,Street,,Morton County,405 E Main St,,Fargo,North Dakota,58102,ND,"405 E MAIN ST, Fargo, North Dakota 58102",46.8270620000001,-100.884917,POINT (-100.884917 46.8270620000001),"405,East  Main Street , Fargo, Morton County, North Dakota, 58102, United States"
1079,220,,,Dohney,Street,,Grand Forks County,220 Dohney St,,Northwood,North Dakota,58267,ND,"220 DOHNEY ST, NORTHWOOD, ND 58267",47.73395599997239,-97.57105399961374,POINT (-97.57105399961374 47.73395599997239),"220,  Dohney Street , Northwood, Grand Forks County, North Dakota, 58267, United States"
1664,305,West,,3rd,Street,,Cedar County,305 W 3Rd St,,Laurel,Nebraska,68745,NE,"305 W 3RD ST, LAUREL, NE 68745",42.42842800019904,-97.09412400000932,POINT (-97.09412400000932 42.42842800019904),"305,West  3rd Street , Laurel, Cedar County, Nebraska, 68745, United States"
1905,1702,,,Boyd,Street,,Saunders County,1702 Boyd St,,Ashland,Nebraska,68003,NE,"1702 BOYD ST, ASHLAND, NE 68003",41.04111799981249,-96.37230299968496,POINT (-96.37230299968496 41.04111799981249),"1702,  Boyd Street , Ashland, Saunders County, Nebraska, 68003, United States"
2053,12210,South,,36th,Street,,Sarpy County,12210 South 36Th Street,,Bellevue,Nebraska,68123,NE,"12210 SOUTH 36TH STREET, BELLEVUE, NE 68123",41.125440999909166,-95.96660799984105,POINT (-95.96660799984105 41.12544099990917),"12210,South  36th Street , Bellevue, Sarpy County, Nebraska, 68123, United States"
1773,500,North,,37th,Street,,Madison County,500 N 37Th St,,Norfolk,Nebraska,68701,NE,"500 N 37TH ST, NORFOLK, NE 68701",42.037050000168605,-97.46558500028276,POINT (-97.46558500028276 42.03705000016861),"500,North  37th Street , Norfolk, Madison County, Nebraska, 68701, United States"
1919,205,East,,Halleck,Street,,Sarpy County,205 E Halleck St,,Papillion,Nebraska,68046,NE,"205 E HALLECK ST, PAPILLION, NE 68046",41.15071299981317,-96.04081100006262,POINT (-96.04081100006262 41.15071299981317),"205,East  Halleck Street , Papillion, Sarpy County, Nebraska, 68046, United States"
60221,404,West,,7th,Street,,Red Willow County,404 West 7Th Street,,Mc Cook,Nebraska,69001,NE,"404 WEST 7TH STREET, MC COOK, NE 69001",40.21355443302814,-100.65086818001345,POINT (-100.6508681800134 40.21355443302814),"404,West  7th Street , Mc Cook, Red Willow County, Nebraska, 69001, United States"
34275,2222,North,,Lincoln,Avenue,,York County,2222 N Lincoln Ave,,York,Nebraska,68467,NE,"2222 N LINCOLN AVE, YORK, NE 68467",40.8825718000001,-97.5921534,POINT (-97.5921534 40.8825718000001),"2222,North  Lincoln Avenue , York, York County, Nebraska, 68467, United States"
1875,402,South,,Baytree,Avenue,,Lincoln County,402 S Baytree Ave,,North Platte,Nebraska,69101,NE,"402 S BAYTREE AVE, NORTH PLATTE, NE 69101",41.13082399989829,-100.79403500000544,POINT (-100.7940350000054 41.13082399989829),"402,South  Baytree Avenue , North Platte, Lincoln County, Nebraska, 69101, United States"
608,7794,,,Greenleaf,Drive,,Sarpy County,7794 Greenleaf Dr,,Lavista,Nebraska,68128,NE,"7794 GREENLEAF DR, LAVISTA, NE 68128",41.17851600012148,-96.03593500039597,POINT (-96.03593500039597 41.17851600012148),"7794,  Greenleaf Drive , Lavista, Sarpy County, Nebraska, 68128, United States"
21709,528,North,,Grant,Avenue,,York County,528 N Grant Ave,,York,Nebraska,68467,NE,"528 N GRANT AVE, York, Nebraska 68467",40.8662220000001,-97.5917719999999,POINT (-97.59177199999991 40.8662220000001),"528,North  Grant Avenue , York, York County, Nebraska, 68467, United States"
59389,4519,South,,24th,Street,,Douglas County,4519 S 24Th St,,Omaha,Nebraska,68107,NE,"4519 S 24TH ST, OMAHA, NE 68107",41.21406592687234,-95.94650273180532,POINT (-95.94650273180532 41.21406592687234),"4519,South  24th Street , Omaha, Douglas County, Nebraska, 68107, United States"
18864,104,East,,Main,Street,,Holt County,104 E Main St,,Chambers,Nebraska,68725,NE,"104 E MAIN ST, Chambers, Nebraska 68725",42.204817,-98.7482519999999,POINT (-98.74825199999989 42.204817),"104,East  Main Street , Chambers, Holt County, Nebraska, 68725, United States"
61750,1720,,,Portal,Place,,Scotts Bluff County,1720 Portal Place,,Scottsbluff,Nebraska,69361,NE,"1720 PORTAL PLACE, SCOTTSBLUFF, NE 69361",41.8655327111257,-103.64105008102618,POINT (-103.6410500810262 41.8655327111257),"1720,  Portal Place , Scottsbluff, Scotts Bluff County, Nebraska, 69361, United States"
9552,1100,,,Indian School,Road,Northeast,Bernalillo County,1100 Indian School Rd Ne,,Albuquerque,New Mexico,87102,NM,"1100 INDIAN SCHOOL RD NE, ALBUQUERQUE, NM 87102",35.09813400019558,-106.62923199983982,POINT (-106.6292319998398 35.09813400019558),"1100,  Indian School Road Northeast, Albuquerque, Bernalillo County, New Mexico, 87102, United States"
30642,6697,,,Fourth,Street,North West,Bernalillo County,6697 Fourth Street North West,,Los Ranchos De Albuquerque,New Mexico,87107,NM,"6697 Fourth Street North West, Los Ranchos De Albuquerque, NM 87107",35.15575560273097,-106.63841609233532,POINT (-106.6384160923353 35.15575560273097),"6697,  Fourth Street North West, Los Ranchos De Albuquerque, Bernalillo County, New Mexico, 87107, United States"
9800,2752,North,,Roadrunner,Parkway,,Doña Ana County,2752 N Roadrunner Pkwy,,Las Cruces,New Mexico,88011,NM,"2752 N ROADRUNNER PKWY, LAS CRUCES, NM 88011",32.33771700025534,-106.75147600044588,POINT (-106.7514760004459 32.33771700025534),"2752,North  Roadrunner Parkway , Las Cruces, Doña Ana County, New Mexico, 88011, United States"
3868,6,,Cr,6209,,,San Juan County,6 Cr 6209,,Kirtland,New Mexico,87417,NM,"6 CR 6209, KIRTLAND, NM 87417",36.74029500019915,-108.32572700043868,POINT (-108.3257270004387 36.74029500019915),"6, Cr 6209  , Kirtland, San Juan County, New Mexico, 87417, United States"
9559,106,,,Durazno,Street,,Otero County,106 Durazno St,,Tularosa,New Mexico,88352,NM,"106 DURAZNO ST, TULAROSA, NM 88352",33.075816999896446,-106.0167009999754,POINT (-106.0167009999754 33.07581699989645),"106,  Durazno Street , Tularosa, Otero County, New Mexico, 88352, United States"
54342,305,,,Alto,Vista,,Doña Ana County,305 Alto Vista,,Sunland Park,New Mexico,88063,NM,"305 ALTO VISTA, SUNLAND PARK, NM 88063",31.79278827332518,-106.57624500036678,POINT (-106.5762450003668 31.79278827332518),"305,  Alto Vista , Sunland Park, Doña Ana County, New Mexico, 88063, United States"
9620,7311,,,Glenrio,Road,Northwest,Bernalillo County,7311 Glenrio Rd Nw,,Albuquerque,New Mexico,87121,NM,"7311 GLENRIO RD NW, ALBUQUERQUE, NM 87121",35.09742899981226,-106.719951999797,POINT (-106.719951999797 35.09742899981226),"7311,  Glenrio Road Northwest, Albuquerque, Bernalillo County, New Mexico, 87121, United States"
9944,117,,,Los Saltos,,,Lincoln County,117 Los Saltos,,Hondo,New Mexico,88336,NM,"117 LOS SALTOS, HONDO, NM 88336",33.389618999787686,-105.29289600027748,POINT (-105.2928960002775 33.38961899978769),"117,  Los Saltos  , Hondo, Lincoln County, New Mexico, 88336, United States"
11697,619,,,Copper,Avenue,Northwest,Bernalillo County,619 Copper Ave Nw,,Albuquerque,New Mexico,87102,NM,"619 COPPER AVE NW, ALBUQUERQUE, NM 87102",35.08592599999116,-106.65398500023862,POINT (-106.6539850002386 35.08592599999116),"619,  Copper Avenue Northwest, Albuquerque, Bernalillo County, New Mexico, 87102, United States"
4593,403,,,De Baca,Lane,Northwest,Bernalillo County,403 C De Baca Ln Nw,,Albud,New Mexico,87114,NM,"403 C DE BACA LN NW, ALBUD, NM 87114",35.18654799965305,-106.62157400038326,POINT (-106.6215740003833 35.18654799965305),"403,  De Baca Lane Northwest, Albud, Bernalillo County, New Mexico, 87114, United States"
58571,205,,Nm Hwy,228,,,Doña Ana County,205 Nm Hwy 228,,Mesquite,New Mexico,88048,NM,"205 NM HWY 228, MESQUITE, NM 88048",32.16580575373274,-106.69520797716116,POINT (-106.6952079771612 32.16580575373274),"205, Nm Hwy 228  , Mesquite, Doña Ana County, New Mexico, 88048, United States"
9870,7201,,,Paseo Del Norte,,Northeast,Bernalillo County,7201 Paseo Del Norte Ne,,Albuquerque,New Mexico,87113,NM,"7201 PASEO DEL NORTE NE, ALBUQUERQUE, NM 87113",35.17451800013393,-106.56383099999586,POINT (-106.5638309999959 35.17451800013393),"7201,  Paseo Del Norte  Northeast, Albuquerque, Bernalillo County, New Mexico, 87113, United States"
36010,1600,,,International,Mall,,Doña Ana County,1600 International Mall,,Las Cruces,New Mexico,88003,NM,"1600 International Mall, Las Cruces, NM 88003",32.28289900021273,-106.74772800001014,POINT (-106.7477280000101 32.28289900021273),"1600,  International Mall , Las Cruces, Doña Ana County, New Mexico, 88003, United States"
