location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address,Primary RUCA Code 2010,rural,tribal,rural_tribal
27086,901,,,45th,Street,,Palm Beach County,901 45Th St,,West Palm Beach,Florida,33407,FL,"901 45TH ST, WEST PALM BEACH, FL 33407",26.7558711400001,-80.0624620299999,POINT (-80.06246202999991 26.7558711400001),"901,  45th Street , West Palm Beach, Palm Beach County, Florida, 33407, United States",1.0,0,0,0
18992,2900,Southwest,,87th,Avenue,,Miami-Dade County,2900 Sw 87Th Ave,,Miami,Florida,33165,FL,"2900 SW 87TH AVE, MIAMI, FL 33165",25.742579356000075,-80.33741112299998,POINT (-80.33741112299998 25.74257935600007),"2900,Southwest  87th Avenue , Miami, Miami-Dade County, Florida, 33165, United States",1.0,0,0,0
34721,1201,,,Orient,Road,,Hillsborough County,1201 Orient Rd,,Tampa,Florida,33619,FL,"1201 ORIENT RD, TAMPA, FL 33619",27.95874424084797,-82.37131700293575,POINT (-82.37131700293575 27.95874424084797),"1201,  Orient Road , Tampa, Hillsborough County, Florida, 33619, United States",1.0,0,0,0
40116,1275,,,Learning,Loop,,Seminole County,1275 Learning Loop,,Longwood,Florida,32779,FL,"1275 LEARNING LOOP, LONGWOOD, FL 32779",28.6779165456883,-81.4384383641808,POINT (-81.4384383641808 28.6779165456883),"1275,  Learning Loop , Longwood, Seminole County, Florida, 32779, United States",1.0,0,0,0
34644,2011,,,Mercy,Drive,,Orange County,2011 Mercy Drive,,Orlando,Florida,32808,FL,"2011 MERCY DRIVE, ORLANDO, FL 32808",28.5696957485678,-81.4285391277027,POINT (-81.42853912770271 28.5696957485678),"2011,  Mercy Drive , Orlando, Orange County, Florida, 32808, United States",1.0,0,0,0
36575,1666,,,Albany,Highway,,Terrell County,1666 Albany Highway,,Dawson,Georgia,39842,GA,"1666 ALBANY HIGHWAY, DAWSON, GA 39842",31.75389001961608,-84.43352596539634,POINT (-84.43352596539634 31.75389001961608),"1666,  Albany Highway , Dawson, Terrell County, Georgia, 39842, United States",2.0,0,0,0
40193,111,,,Atlas,Street,,Chatham County,111 Atlas St,,Savannah,Georgia,31405,GA,"111 ATLAS ST, SAVANNAH, GA 31405",32.03037693469756,-81.10839807260032,POINT (-81.10839807260032 32.03037693469756),"111,  Atlas Street , Savannah, Chatham County, Georgia, 31405, United States",1.0,0,0,0
30074,3101,,,Kilowatt,Drive,,Chatham County,3101 Kilowatt Dr,,Savannah,Georgia,31405,GA,"3101 Kilowatt Dr, Savannah, GA 31405",32.057572000253955,-81.12061999968877,POINT (-81.12061999968877 32.05757200025396),"3101,  Kilowatt Drive , Savannah, Chatham County, Georgia, 31405, United States",1.0,0,0,0
27163,710,North,,Irwin,Avenue,,Irwin County,710 N Irwin Avenue,,Ocilla,Georgia,31774,GA,"710 N IRWIN AVENUE, OCILLA, GA 31774",31.6033805700001,-83.2509989499999,POINT (-83.2509989499999 31.6033805700001),"710,North  Irwin Avenue , Ocilla, Irwin County, Georgia, 31774, United States",7.0,1,0,0
27257,1050,,,Mcdonough,Road,,Butts County,1050 Mcdonough Road,,Jackson,Georgia,30233,GA,"1050 MCDONOUGH ROAD, JACKSON, GA 30233",33.3038136700001,-83.9777873799999,POINT (-83.9777873799999 33.3038136700001),"1050,  Mcdonough Road , Jackson, Butts County, Georgia, 30233, United States",2.0,0,0,0
27236,2927,,,Demere,Road,,Glynn County,2927 Demere Road,,Saint Simons Island,Georgia,31522,GA,"2927 DEMERE ROAD, SAINT SIMONS ISLAND, GA 31522",31.1640260500001,-81.4023264799999,POINT (-81.4023264799999 31.1640260500001),"2927,  Demere Road , Saint Simons Island, Glynn County, Georgia, 31522, United States",2.0,0,0,0
40237,735,,,Fayetteville,Road,Southeast,DeKalb County,735 Fayetteville Rd Se,,Atlanta,Georgia,30316,GA,"735 FAYETTEVILLE RD SE, ATLANTA, GA 30316",33.736877184680765,-84.31521417601688,POINT (-84.31521417601688 33.73687718468076),"735,  Fayetteville Road Southeast, Atlanta, DeKalb County, Georgia, 30316, United States",1.0,0,0,0
36545,3620,North,,Harris,Road,,Ware County,3620 North Harris Road,,Waycross,Georgia,31501,GA,"3620 NORTH HARRIS ROAD, WAYCROSS, GA 31501",31.2567427350571,-82.3933447129556,POINT (-82.3933447129556 31.2567427350571),"3620,North  Harris Road , Waycross, Ware County, Georgia, 31501, United States",4.0,1,0,0
27154,200,,,Industrial,Boulevard,,Laurens County,200 Industrial Boulevard,,Dublin,Georgia,31021,GA,"200 INDUSTRIAL BOULEVARD, DUBLIN, GA 31021",32.5321546000001,-82.9504093099999,POINT (-82.9504093099999 32.5321546000001),"200,  Industrial Boulevard , Dublin, Laurens County, Georgia, 31021, United States",4.0,1,0,0
40241,3250,,,Rainbow,Drive,,DeKalb County,3250 Rainbow Dr,,Decatur,Georgia,30034,GA,"3250 RAINBOW DR, DECATUR, GA 30034",33.71299581233524,-84.25664501931719,POINT (-84.25664501931719 33.71299581233524),"3250,  Rainbow Drive , Decatur, DeKalb County, Georgia, 30034, United States",1.0,0,0,0
27198,1199,,,Prince,Avenue,,Clarke County,1199 Prince Avenue,,Athens,Georgia,30606,GA,"1199 PRINCE AVENUE, ATHENS, GA 30606",33.96129247,-83.3979450699999,POINT (-83.39794506999991 33.96129247),"1199,  Prince Avenue , Athens, Clarke County, Georgia, 30606, United States",1.0,0,0,0
16826,2444,,,Dole,Street,,Honolulu County,2444 Dole St,,Honolulu,Hawaii,96822,HI,"2444 DOLE ST, HONOLULU, HI 96822",21.299293058000043,-157.81725776899998,POINT (-157.817257769 21.29929305800004),"2444,  Dole Street , Honolulu, Honolulu County, Hawaii, 96822, United States",1.0,0,0,0
27269,1310,,,Punahou,Street,,Honolulu County,1310 Punahou Street,,Honolulu,Hawaii,96826,HI,"1310 PUNAHOU STREET, HONOLULU, HI 96826",21.30047125,-157.83514353,POINT (-157.83514353 21.30047125),"1310,  Punahou Street , Honolulu, Honolulu County, Hawaii, 96826, United States",1.0,0,0,0
39089,640,,,Puuhale,Road,,Honolulu County,640 Puuhale Rd,,Honolulu,Hawaii,96819,HI,"640 PUUHALE RD, HONOLULU, HI 96819",21.33056250902339,-157.88227817389534,POINT (-157.8822781738953 21.33056250902339),"640,  Puuhale Road , Honolulu, Honolulu County, Hawaii, 96819, United States",1.0,0,0,0
30804,233,,,Vineyard,Street,,Honolulu County,233 Vineyard St,,Honolulu,Hawaii,96813,HI,"233 Vineyard St, Honolulu, HI 96813",21.31085100005731,-157.85594400025593,POINT (-157.8559440002559 21.31085100005731),"233,  Vineyard Street , Honolulu, Honolulu County, Hawaii, 96813, United States",1.0,0,0,0
27274,1,,,Kamani,Street,,Hawaii County,1 Kamani Street,,Pahala,Hawaii,96777,HI,"1 KAMANI STREET, PAHALA, HI 96777",19.1996625400001,-155.47213604,POINT (-155.47213604 19.1996625400001),"1,  Kamani Street , Pahala, Hawaii County, Hawaii, 96777, United States",10.0,1,0,0
39111,3300,,,Ala Laulani,Street,,Honolulu County,3300 Ala Laulani St,,Honolulu,Hawaii,96818,HI,"3300 ALA LAULANI ST, HONOLULU, HI 96818",21.34689562566112,-157.91408583556148,POINT (-157.9140858355615 21.34689562566112),"3300,  Ala Laulani Street , Honolulu, Honolulu County, Hawaii, 96818, United States",1.0,0,0,0
39130,4470,,,Aliikoa,Street,,Honolulu County,4470 Aliikoa St,STE 100,Honolulu,Hawaii,96821,HI,"4470 ALIIKOA ST STE 100, HONOLULU, HI 96821",21.27935151901682,-157.78156603516646,POINT (-157.7815660351665 21.27935151901682),"4470,  Aliikoa Street , Honolulu, Honolulu County, Hawaii, 96821, United States",1.0,0,0,0
31012,1200,,,Waimano Home,Road,,Honolulu County,1200 Waimano Home Rd,,Pearl City,Hawaii,96782,HI,"1200 Waimano Home Rd, Pearl City, HI 96782",21.399895999833426,-157.97017599960648,POINT (-157.9701759996065 21.39989599983343),"1200,  Waimano Home Road , Pearl City, Honolulu County, Hawaii, 96782, United States",1.0,0,0,0
31007,200,South,,High,Street,,Maui County,200 S High St,,Wailuku,Hawaii,96793,HI,"200 S High St, Wailuku, HI 96793",20.88529600037061,-156.50442599987812,POINT (-156.5044259998781 20.88529600037061),"200,South  High Street , Wailuku, Maui County, Hawaii, 96793, United States",1.0,0,0,0
31008,650,,,Iwilei,Road,,Honolulu County,650 Iwilei Rd,Ste 160,Honolulu,Hawaii,96817,HI,"650 Iwilei Rd Ste 160, Honolulu, HI 96817",21.31614000020008,-157.8706969998277,POINT (-157.8706969998277 21.31614000020008),"650,  Iwilei Road , Honolulu, Honolulu County, Hawaii, 96817, United States",1.0,0,0,0
27272,347,North,,Kuakini,Street,,Honolulu County,347 N Kuakini Street,,Honolulu,Hawaii,96817,HI,"347 N KUAKINI STREET, HONOLULU, HI 96817",21.321873,-157.8574443,POINT (-157.8574443 21.321873),"347,North  Kuakini Street , Honolulu, Honolulu County, Hawaii, 96817, United States",1.0,0,0,0
20478,2609,,,2nd,Avenue,,Muscatine County,2609 2Nd Avenue,,Muscatine,Iowa,52761,IA,"2609 2nd Avenue, Muscatine, Iowa 52761",41.588703,-91.019071,POINT (-91.019071 41.588703),"2609,  2nd Avenue , Muscatine, Muscatine County, Iowa, 52761, United States",4.0,1,0,0
34175,411,,,Expansion,Boulevard,,Buena Vista County,411 Expansion Blvd,,Storm Lake,Iowa,50588,IA,"411 EXPANSION BLVD, STORM LAKE, IA 50588",42.64166821290528,-95.17777407888757,POINT (-95.17777407888757 42.64166821290528),"411,  Expansion Boulevard , Storm Lake, Buena Vista County, Iowa, 50588, United States",4.0,1,0,0
27667,220,,,Essie Davison,Drive,,Page County,220 Essie Davison Drive,,Clarinda,Iowa,51632,IA,"220 ESSIE DAVISON DRIVE, CLARINDA, IA 51632",40.72348143,-95.0432056,POINT (-95.04320559999999 40.72348143),"220,  Essie Davison Drive , Clarinda, Page County, Iowa, 51632, United States",7.0,1,0,0
43101,2,,,Elementary,Drive,,Pottawattamie County,2 Elementary Drive,,Treynor,Iowa,51575,IA,"2 ELEMENTARY DRIVE, TREYNOR, IA 51575",41.23110809181626,-95.60307194419065,POINT (-95.60307194419065 41.23110809181626),"2,  Elementary Drive , Treynor, Pottawattamie County, Iowa, 51575, United States",2.0,0,0,0
19504,601,,,Lake,Street,,Buena Vista County,601 Lake Street,,Storm Lake,Iowa,50588,IA,"601 Lake Street, Storm Lake, Iowa 50588",42.644649,-95.200805,POINT (-95.200805 42.644649),"601,  Lake Street , Storm Lake, Buena Vista County, Iowa, 50588, United States",4.0,1,0,0
33507,313,,,Lanedale,,,Calhoun County,313 Lanedale,,Rockwell City,Iowa,50579,IA,"313 LANEDALE, ROCKWELL CITY, IA 50579",42.3922276255655,-94.60437668848704,POINT (-94.60437668848704 42.3922276255655),"313,  Lanedale  , Rockwell City, Calhoun County, Iowa, 50579, United States",10.0,1,0,0
18892,605,,,Washington,Street,,Fayette County,605 Washington St,,Fayette,Iowa,52142,IA,"605 WASHINGTON ST, FAYETTE, IA 52142",42.83910200100007,-91.79961673099996,POINT (-91.79961673099996 42.83910200100007),"605,  Washington Street , Fayette, Fayette County, Iowa, 52142, United States",10.0,1,0,0
36571,407,,,7th,Street,,Woodbury County,407 7Th Street,,Sioux City,Iowa,51101,IA,"407 7TH STREET, SIOUX CITY, IA 51101",42.49796777657284,-96.40600561262872,POINT (-96.40600561262872 42.49796777657284),"407,  7th Street , Sioux City, Woodbury County, Iowa, 51101, United States",1.0,0,0,0
34167,3211,West,,Edgington,,,Hardin County,3211 West Edgington,,Eldora,Iowa,50627,IA,"3211 WEST EDGINGTON, ELDORA, IA 50627",42.35840919812479,-93.1248301947631,POINT (-93.12483019476311 42.35840919812479),"3211,West  Edgington  , Eldora, Hardin County, Iowa, 50627, United States",10.0,1,0,0
20168,328,,,Main,Street,,Howard County,328 Main Street,,Elma,Iowa,50628,IA,"328 Main Street, Elma, Iowa 50628",43.244022,-92.437401,POINT (-92.43740099999999 43.244022),"328,  Main Street , Elma, Howard County, Iowa, 50628, United States",10.0,1,0,0
27677,1720,,,Central,Avenue,East,Franklin County,1720 Central Avenue East,,Hampton,Iowa,50441,IA,"1720 CENTRAL AVENUE EAST, HAMPTON, IA 50441",42.74356256,-93.18557958,POINT (-93.18557958 42.74356256),"1720,  Central Avenue East, Hampton, Franklin County, Iowa, 50441, United States",7.0,1,0,0
21724,341,,,Poleline,Road,,Twin Falls County,341 Poleline Rd,,Buhl,Idaho,83316,ID,"341 POLELINE RD, Buhl, Idaho 83316",42.59189,-114.474624,POINT (-114.474624 42.59189),"341,  Poleline Road , Buhl, Twin Falls County, Idaho, 83316, United States",4.0,1,0,0
10171,3263,East,,12th,Avenue,,Kootenai County,3263 E 12Th Ave,,Post Falls,Idaho,83854,ID,"3263 E 12TH AVE, POST FALLS, ID 83854",47.71954699994315,-116.90442000015284,POINT (-116.9044200001528 47.71954699994315),"3263,East  12th Avenue , Post Falls, Kootenai County, Idaho, 83854, United States",1.0,0,0,0
10365,2312,West,,Overland,Road,,Ada County,2312 W Overland Rd,,Boise,Idaho,83705,ID,"2312 W OVERLAND RD, BOISE, ID 83705",43.58989699977044,-116.21060000017248,POINT (-116.2106000001725 43.58989699977044),"2312,West  Overland Road , Boise, Ada County, Idaho, 83705, United States",1.0,0,0,0
7273,111,East,,Locust,Avenue,,Kootenai County,111 E Locust Ave,,Coeur Dalene,Idaho,83814,ID,"111 E LOCUST AVE, COEUR DALENE, ID 83814",47.69344700008583,-116.7844309999803,POINT (-116.7844309999803 47.69344700008583),"111,East  Locust Avenue , Coeur Dalene, Kootenai County, Idaho, 83814, United States",1.0,0,0,0
10240,800,West,,Main,Street,,Gooding County,800 W Main St,,Wendell,Idaho,83355,ID,"800 W MAIN ST, WENDELL, ID 83355",42.77549900020122,-114.7159960003305,POINT (-114.7159960003305 42.77549900020122),"800,West  Main Street , Wendell, Gooding County, Idaho, 83355, United States",7.0,1,0,0
7193,209,West,,Main,Street,,Ada County,209 W Main St,,Boise,Idaho,83702,ID,"209 W MAIN ST, BOISE, ID 83702",43.612243000025565,-116.19690399968654,POINT (-116.1969039996865 43.61224300002556),"209,West  Main Street , Boise, Ada County, Idaho, 83702, United States",1.0,0,0,0
33558,39,West,,Oneida,Street,,Franklin County,39 West Oneida Street,,Preston,Idaho,83263,ID,"39 WEST ONEIDA STREET, PRESTON, ID 83263",42.09588757604009,-111.87811746683892,POINT (-111.8781174668389 42.09588757604009),"39,West  Oneida Street , Preston, Franklin County, Idaho, 83263, United States",7.0,1,0,0
6333,2006,South,,Eagle,Road,,Ada County,2006 S Eagle Rd,,Meridian,Idaho,83642,ID,"2006 S EAGLE RD, MERIDIAN, ID 83642",43.586069999679424,-116.35444200022022,POINT (-116.3544420002202 43.58606999967942),"2006,South  Eagle Road , Meridian, Ada County, Idaho, 83642, United States",1.0,0,0,0
8210,241,West,,Sunset,Avenue,,Kootenai County,241 W Sunset Ave,,Coeur D Alene,Idaho,83815,ID,"241 W SUNSET AVE, COEUR D ALENE, ID 83815",47.71350700025434,-116.79013000017764,POINT (-116.7901300001776 47.71350700025434),"241,West  Sunset Avenue , Coeur D Alene, Kootenai County, Idaho, 83815, United States",1.0,0,0,0
10352,1010,,,Genesee Troy,Road,,Latah County,1010 Genesee Troy Rd,,Genesee,Idaho,83832,ID,"1010 GENESEE TROY RD, GENESEE, ID 83832",46.61999999981305,-116.93152400034631,POINT (-116.9315240003463 46.61999999981305),"1010,  Genesee Troy Road , Genesee, Latah County, Idaho, 83832, United States",2.0,0,0,0
15858,2240,East,,Franklin,Road,,Ada County,2240 E Franklin Rd,,Meridian,Idaho,83642,ID,"2240 E FRANKLIN RD, MERIDIAN, ID 83642",43.6049270002015,-116.36645099963692,POINT (-116.3664509996369 43.6049270002015),"2240,East  Franklin Road , Meridian, Ada County, Idaho, 83642, United States",1.0,0,0,0
39586,2700,West,,Highland,Avenue,,Kane County,2700 W Highland Ave,,Elgin,Illinois,60124,IL,"2700 W HIGHLAND AVE, ELGIN, IL 60124",42.05041623806604,-88.34432055625466,POINT (-88.34432055625466 42.05041623806604),"2700,West  Highland Avenue , Elgin, Kane County, Illinois, 60124, United States",1.0,0,0,0
42386,2202,East,,Washington,Street,,Champaign County,2202 E Washington St,,Urbana,Illinois,61802,IL,"2202 E WASHINGTON ST, URBANA, IL 61802",40.12320041808167,-88.20709998516557,POINT (-88.20709998516557 40.12320041808167),"2202,East  Washington Street , Urbana, Champaign County, Illinois, 61802, United States",1.0,0,0,0
36326,2200,North,,Seminary,Avenue,,McHenry County,2200 North Seminary Avenue,,Woodstock,Illinois,60098,IL,"2200 NORTH SEMINARY AVENUE, WOODSTOCK, IL 60098",42.34100570418909,-88.44080758591019,POINT (-88.44080758591019 42.34100570418909),"2200,North  Seminary Avenue , Woodstock, McHenry County, Illinois, 60098, United States",2.0,0,0,0
39589,417,West,,Main,Street,,Kane County,417 W Main St,STE 1,West Dundee,Illinois,60118,IL,"417 W MAIN ST STE 1, WEST DUNDEE, IL 60118",42.09767238597588,-88.28212784722713,POINT (-88.28212784722713 42.09767238597588),"417,West  Main Street , West Dundee, Kane County, Illinois, 60118, United States",1.0,0,0,0
39234,1439,West,,Wellington,Avenue,,Cook County,1439 W Wellington Ave,,Chicago,Illinois,60657,IL,"1439 W WELLINGTON AVE, CHICAGO, IL 60657",41.93585329522652,-87.66438200676417,POINT (-87.66438200676417 41.93585329522652),"1439,West  Wellington Avenue , Chicago, Cook County, Illinois, 60657, United States",1.0,0,0,0
36304,306,,,Correctional,Drive,,Adams County,306 Correctional Drive,,Clayton,Illinois,62324,IL,"306 CORRECTIONAL DRIVE, CLAYTON, IL 62324",40.0277569682533,-90.96202406173622,POINT (-90.96202406173622 40.0277569682533),"306,  Correctional Drive , Clayton, Adams County, Illinois, 62324, United States",5.0,1,0,0
39647,24,West,Us Highway,6,,,LaSalle County,24 W Us Highway 6,,Peru,Illinois,61354,IL,"24 W US HIGHWAY 6, PERU, IL 61354",41.32813541423161,-89.1603960786329,POINT (-89.1603960786329 41.32813541423161),"24,West Us Highway 6  , Peru, LaSalle County, Illinois, 61354, United States",4.0,1,0,0
36313,1100,South,,Hamilton,Avenue,,Cook County,1100 South Hamilton Avenue,,Chicago,Illinois,60612,IL,"1100 SOUTH HAMILTON AVENUE, CHICAGO, IL 60612",41.86752163044565,-87.6813510284285,POINT (-87.68135102842849 41.86752163044565),"1100,South  Hamilton Avenue , Chicago, Cook County, Illinois, 60612, United States",1.0,0,0,0
36299,330,North,,Bench,Street,,Jo Daviess County,330 North Bench Street,,Galena,Illinois,61036,IL,"330 NORTH BENCH STREET, GALENA, IL 61036",42.4186103419687,-90.42618191582004,POINT (-90.42618191582004 42.4186103419687),"330,North  Bench Street , Galena, Jo Daviess County, Illinois, 61036, United States",7.0,1,0,0
36321,152,South,,Kellogg,Street,,Knox County,152 South Kellogg Street,,Galesburg,Illinois,61401,IL,"152 SOUTH KELLOGG STREET, GALESBURG, IL 61401",40.94577692807404,-90.36749491235106,POINT (-90.36749491235106 40.94577692807404),"152,South  Kellogg Street , Galesburg, Knox County, Illinois, 61401, United States",4.0,1,0,0
39651,1112,North,,Brinton,Avenue,,Lee County,1112 N Brinton Ave,,Dixon,Illinois,61021,IL,"1112 N BRINTON AVE, DIXON, IL 61021",41.86062466732618,-89.48557759574227,POINT (-89.48557759574227 41.86062466732618),"1112,North  Brinton Avenue , Dixon, Lee County, Illinois, 61021, United States",4.0,1,0,0
27516,1100,,,Mercer,Avenue,,Adams County,1100 Mercer Ave,,Decatur,Indiana,46733,IN,"1100 MERCER AVE, DECATUR, IN 46733",40.81622244,-84.9143616699999,POINT (-84.91436166999991 40.81622244),"1100,  Mercer Avenue , Decatur, Adams County, Indiana, 46733, United States",4.0,1,0,0
40765,5755,North,State Road,9,,,LaGrange County,5755 N State Road 9,,Howe,Indiana,46746,IN,"5755 N STATE ROAD 9, HOWE, IN 46746",41.72333205108664,-85.42477226885234,POINT (-85.42477226885234 41.72333205108664),"5755,North State Road 9  , Howe, LaGrange County, Indiana, 46746, United States",10.0,1,0,0
25730,3000,East,,Harrison,Road,,St. Joseph County,3000 East Harrison Road,,Mishawaka,Indiana,46544,IN,"3000 East Harrison Road, Mishawaka, IN 46544",41.65225699990575,-86.12909989954194,POINT (-86.12909989954194 41.65225699990575),"3000,East  Harrison Road , Mishawaka, St. Joseph County, Indiana, 46544, United States",1.0,0,0,0
31023,101,North,,Washington,Street,,Grant County,101 N Washington St,,Marion,Indiana,46952,IN,"101 N WASHINGTON ST, Marion, IN 46952",40.56088899995441,-85.65942799997232,POINT (-85.65942799997232 40.56088899995441),"101,North  Washington Street , Marion, Grant County, Indiana, 46952, United States",4.0,1,0,0
40871,605,South,,Center,Street,,Marshall County,605 S Center St,,Bremen,Indiana,46506,IN,"605 S CENTER ST, BREMEN, IN 46506",41.44059308299279,-86.14798334111198,POINT (-86.14798334111198 41.44059308299279),"605,South  Center Street , Bremen, Marshall County, Indiana, 46506, United States",7.0,1,0,0
29829,4120,North,,Clinton,Street,,Allen County,4120 N Clinton St,,Fort Wayne,Indiana,46805,IN,"4120 N Clinton St, Fort Wayne, IN 46805",41.115473999739606,-85.12941399991219,POINT (-85.12941399991219 41.11547399973961),"4120,North  Clinton Street , Fort Wayne, Allen County, Indiana, 46805, United States",1.0,0,0,0
17882,833,,,Ferry,Street,,Tippecanoe County,833 Ferry Street,,Lafayette,Indiana,47901,IN,"833 FERRY STREET, LAFAYETTE, IN 47901",40.41981950200005,-86.88765277699997,POINT (-86.88765277699997 40.41981950200005),"833,  Ferry Street , Lafayette, Tippecanoe County, Indiana, 47901, United States",1.0,0,0,0
31861,3630,,,Edison Lakes,Parkway,,St. Joseph County,3630 Edison Lakes Pkwy,,Mishawaka,Indiana,46545,IN,"3630 Edison Lakes Pkwy, Mishawaka, IN 46545",41.69363000031265,-86.18079500036386,POINT (-86.18079500036386 41.69363000031265),"3630,  Edison Lakes Parkway , Mishawaka, St. Joseph County, Indiana, 46545, United States",1.0,0,0,0
35502,925,East,,Main,Street,,Hendricks County,925 E Main St,,Danville,Indiana,46122,IN,"925 E MAIN ST, DANVILLE, IN 46122",39.7585425392201,-86.50398688298885,POINT (-86.50398688298885 39.7585425392201),"925,East  Main Street , Danville, Hendricks County, Indiana, 46122, United States",1.0,0,0,0
30809,10423,South,,200,,West,Miami County,10423 S 200 W,,Miami,Indiana,46959,IN,"10423 S 200 W, Miami, IN 46959",40.6152880000097,-86.1088969999062,POINT (-86.10889699990619 40.6152880000097),"10423,South  200  West, Miami, Miami County, Indiana, 46959, United States",2.0,0,0,0
30957,4331,West,,Jefferson,Boulevard,,Allen County,4331 W Jefferson Blvd,,Fort Wayne,Indiana,46804,IN,"4331 W Jefferson Blvd, Fort Wayne, IN 46804",41.06814599994629,-85.19685199973148,POINT (-85.19685199973148 41.06814599994629),"4331,West  Jefferson Boulevard , Fort Wayne, Allen County, Indiana, 46804, United States",1.0,0,0,0
40432,100,South,,Church,Street,,Washington County,100 S Church St,,Hanover,Kansas,66945,KS,"100 S CHURCH ST, HANOVER, KS 66945",39.89238608773349,-96.8734935369612,POINT (-96.87349353696121 39.89238608773349),"100,South  Church Street , Hanover, Washington County, Kansas, 66945, United States",10.0,1,0,0
27769,250,West,,9th,Street,,Barton County,250 West 9Th Street,,Hoisington,Kansas,67544,KS,"250 WEST 9TH STREET, HOISINGTON, KS 67544",38.5224353300001,-98.77846324,POINT (-98.77846323999999 38.5224353300001),"250,West  9th Street , Hoisington, Barton County, Kansas, 67544, United States",7.0,1,0,0
40359,5801,West,,115th,Street,,Johnson County,5801 W 115Th St,,Overland Park,Kansas,66211,KS,"5801 W 115TH ST, OVERLAND PARK, KS 66211",38.91842719731784,-94.65269574101102,POINT (-94.65269574101102 38.91842719731784),"5801,West  115th Street , Overland Park, Johnson County, Kansas, 66211, United States",1.0,0,0,0
33044,601,,,Mccall,Road,,Pottawatomie County,601 Mccall Rd,,Manhattan,Kansas,66502,KS,"601 McCall Rd, Manhattan, KS 66502",39.19065700006293,-96.54745799959606,POINT (-96.54745799959606 39.19065700006293),"601,  Mccall Road , Manhattan, Pottawatomie County, Kansas, 66502, United States",2.0,0,0,0
40392,14700,West,Us Highway,54,,,Sedgwick County,14700 W Us Highway 54,,Wichita,Kansas,67235,KS,"14700 W US HIGHWAY 54, WICHITA, KS 67235",37.664792589982085,-97.51080255171182,POINT (-97.51080255171182 37.66479258998208),"14700,West Us Highway 54  , Wichita, Sedgwick County, Kansas, 67235, United States",1.0,0,0,0
40419,934,Southwest,,Clay,Street,,Shawnee County,934 Sw Clay St,,Topeka,Kansas,66606,KS,"934 SW CLAY ST, TOPEKA, KS 66606",39.049904159209134,-95.68937605887476,POINT (-95.68937605887476 39.04990415920913),"934,Southwest  Clay Street , Topeka, Shawnee County, Kansas, 66606, United States",1.0,0,0,0
24387,203,,,Poling,Street,,Stafford County,203 Poling Street,,Macksville,Kansas,67557,KS,"203 Poling Street, Macksville, KS 67557",37.95916926602456,-98.96611047798368,POINT (-98.96611047798368 37.95916926602456),"203,  Poling Street , Macksville, Stafford County, Kansas, 67557, United States",10.0,1,0,0
32247,1046,,,Vermont,Street,,Douglas County,1046 Vermont St,,Lawrence,Kansas,66044,KS,"1046 Vermont St, Lawrence, KS 66044",38.964694999829085,-95.23706499958767,POINT (-95.23706499958767 38.96469499982909),"1046,  Vermont Street , Lawrence, Douglas County, Kansas, 66044, United States",1.0,0,0,0
20023,600,North,,Fourth,Street,,Coffey County,600 North Fourth Street,,Burlington,Kansas,66839,KS,"600 North Fourth Street, Burlington, Kansas 66839",38.199461,-95.738637,POINT (-95.738637 38.199461),"600,North  Fourth Street , Burlington, Coffey County, Kansas, 66839, United States",7.0,1,0,0
40320,312,South,,B,Street,,Cowley County,312 S B St,,Arkansas City,Kansas,67005,KS,"312 S B ST, ARKANSAS CITY, KS 67005",37.05972165607193,-97.03636553871758,POINT (-97.03636553871758 37.05972165607193),"312,South  B Street , Arkansas City, Cowley County, Kansas, 67005, United States",4.0,1,0,0
24383,701,East,,Washington,Street,,Crawford County,701 East Washington Street,,Arma,Kansas,66712,KS,"701 East Washington Street, Arma, KS 66712",37.54454838430711,-94.69674695580775,POINT (-94.69674695580775 37.54454838430711),"701,East  Washington Street , Arma, Crawford County, Kansas, 66712, United States",5.0,1,0,0
41570,100,,,Winners Circle,Drive,,Pike County,100 Winners Circle Drive,,Pikeville,Kentucky,41501,KY,"100 WINNERS CIRCLE DRIVE, PIKEVILLE, KY 41501",37.51478368203252,-82.50084308915054,POINT (-82.50084308915054 37.51478368203252),"100,  Winners Circle Drive , Pikeville, Pike County, Kentucky, 41501, United States",7.0,1,0,0
36855,150,,,Jenkins,Street,,Graves County,150 Jenkins Street,,Mayfield,Kentucky,42066,KY,"150 JENKINS STREET, MAYFIELD, KY 42066",36.74080886858342,-88.62511357361802,POINT (-88.62511357361802 36.74080886858342),"150,  Jenkins Street , Mayfield, Graves County, Kentucky, 42066, United States",4.0,1,0,0
26823,7149,,,Black Sheep,Run,,Christian County,7149 Black Sheep Run,,Fort Campbell,Kentucky,42223,KY,"7149 BLACK SHEEP RUN, FORT CAMPBELL, KY 42223",36.668554,-87.4850418999999,POINT (-87.4850418999999 36.668554),"7149,  Black Sheep Run , Fort Campbell, Christian County, Kentucky, 42223, United States",1.0,0,0,0
